legal_entity_name,legal_entity_edrpou,division_name,residence_settlement_koatuu,division_residence_addresses,division_decl_sum,nszu_geocoding_google_api_lat,nszu_geocoding_google_api_lng
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ МУКАЧІВСЬКОЇ МІСЬКОЇ ОБ'ЄДНАНОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ""",40390032,Амбулаторія загальної практики - сімейної медицини №11 КНП ЦПМСД м.Мукачева,2122782001.0,"ЗАКАРПАТСЬКА область, МУКАЧІВСЬКИЙ район, село ДЕРЦЕН, вулиця Ракоці, 72",850.0,48.33574829999999,22.6829127
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ МУКАЧІВСЬКОЇ МІСЬКОЇ ОБ'ЄДНАНОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ""",40390032,Амбулаторія загальної практики - сімейної медицини № 12 КНП ЦПМСД м.Мукачева,2122785801.0,"ЗАКАРПАТСЬКА область, МУКАЧІВСЬКИЙ район, село НОВЕ ДАВИДКОВО, вулиця Івана Франка, 6А",306.0,48.4397102,22.6184723
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ МУКАЧІВСЬКОЇ МІСЬКОЇ ОБ'ЄДНАНОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ""",40390032,Амбулаторія загальної практики - сімейної медицини № 9 КНП ЦПМСД м.Мукачева,2110400000.0,"ЗАКАРПАТСЬКА область, місто МУКАЧЕВЕ, вулиця Осипенка Олександра, 39Б",769.0,48.450924799999996,22.7013424
ЛАВРЕНЧУК ІРИНА ОЛЕГІВНА,----------,ФОП Лавренчук Ірина Олегівна,3210700000.0,"КИЇВСЬКА область, місто ВАСИЛЬКІВ, вулиця Шевченка, 44",1126.0,50.182961299999995,30.309604600000004
ЛАВРЕНЧУК ІРИНА ОЛЕГІВНА,----------,"ФОП Лавренчук Ірина Олегівна Медичний Центр ""СуперЛікар""",1825810100.0,"ЖИТОМИРСЬКА область, ЧУДНІВСЬКИЙ район, місто ЧУДНІВ, вулиця Мала Житомирська, 2",8.0,50.052970200000004,28.1210412
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВРАДІЇВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",38304997,Врадіївська амбулаторія  ЗПСМ,4822355100.0,"МИКОЛАЇВСЬКА область, ВРАДІЇВСЬКИЙ район, смт. ВРАДІЇВКА, вулиця Аграрна, 2",708.0,47.865897600000004,30.590550399999994
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ВРАДІЇВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",38304997,Новопавлівська амбулаторія ЗПСМ,4822383801.0,"МИКОЛАЇВСЬКА область, ВРАДІЇВСЬКИЙ район, село НОВОПАВЛІВКА, вулиця ЛІСОВА, 23",114.0,47.662237700000006,30.5491929
СОКУР ЛАРИСА ЛЕОНІДІВНА,----------,Офіс сімейної медицини,3510300000.0,"КІРОВОГРАДСЬКА область, місто ОЛЕКСАНДРІЯ, вулиця Григорія Сокальського, 33",1083.0,48.6632703,33.0967875
КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО «КУТСЬКА МІСЬКА ЛІКАРНЯ» КОСІВСЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ,25064231,Фельдшерсько-акушерський пункт с.Великий Рожин-2,2623682001.0,"ІВАНО-ФРАНКІВСЬКА область, КОСІВСЬКИЙ район, село ВЕЛИКИЙ РОЖИН, вулиця Шевченка, 56",98.0,48.215442200000005,25.0362842
КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО «КУТСЬКА МІСЬКА ЛІКАРНЯ» КОСІВСЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ,25064231,Фельдшерсько-акушерський пункт с.Великий Рожин-1,2623682001.0,"ІВАНО-ФРАНКІВСЬКА область, КОСІВСЬКИЙ район, село ВЕЛИКИЙ РОЖИН, вулиця Н.Яремчука, 31",30.0,48.2182715,25.0546466
КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО «КУТСЬКА МІСЬКА ЛІКАРНЯ» КОСІВСЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ,25064231,Амбулаторія загальної практики - сімейної медицини смт.Кути,2623655400.0,"ІВАНО-ФРАНКІВСЬКА область, КОСІВСЬКИЙ район, смт. КУТИ, площа Шевченка, 1",1564.0,48.257222,25.167222
КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО «КУТСЬКА МІСЬКА ЛІКАРНЯ» КОСІВСЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ,25064231,Фельдшерсько-акушерський пункт с.Розтоки-1,2623685601.0,"ІВАНО-ФРАНКІВСЬКА область, КОСІВСЬКИЙ район, село РОЗТОКИ, вулиця Село, 139",247.0,48.18817,25.1137075
КЛІЩЕВСЬКА ГАЛИНА ВАСИЛІВНА,----------,ФОП Кліщевська Галина Василівна,724255100.0,"ВОЛИНСЬКА область, РАТНІВСЬКИЙ район, смт. РАТНЕ, вулиця 30 років Перемоги, 5",79.0,51.668040999999995,24.5303412
ФОП Польний Андрій Мирославович,----------,ФОП Польний Андрій Мирославович,6122686701.0,"ТЕРНОПІЛЬСЬКА область, ЗБОРІВСЬКИЙ район, село ОЗЕРНА, вулиця Шевченка, 33 а",38.0,49.6339864,25.334874499999998
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ПОЛІКЛІНІКА № 20"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",34017656,амбулаторія №2,6310100000.0,"ХАРКІВСЬКА область, місто ХАРКІВ, вулиця Камишева Івана, 35",2972.0,49.9919736,36.3094883
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ПОЛІКЛІНІКА № 20"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",34017656,Медичний кабінет амбулаторії №2,6310100000.0,"ХАРКІВСЬКА область, місто ХАРКІВ, вулиця Туркестанська, 22",1650.0,49.9837039,36.3177756
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ПОЛІКЛІНІКА № 20"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",34017656,амбулаторія №1,6310100000.0,"ХАРКІВСЬКА область, місто ХАРКІВ, проспект Московський, 179",5178.0,49.9843075,36.2797774
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ПОЛІКЛІНІКА № 20"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",34017656,медичний кабінет амбулаторії №1,6310100000.0,"ХАРКІВСЬКА область, місто ХАРКІВ, узвіз Тюрінський, 3",604.0,49.9981937,36.2925216
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МИРОПІЛЬСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ""  МИРОПІЛЬСЬКОЇ СЕЛИЩНОЇ РАДИ",41536630,Миропільська  АЗПСМ,1821455600.0,"ЖИТОМИРСЬКА область, РОМАНІВСЬКИЙ район, смт. МИРОПІЛЬ, вулиця Центральна, 67",19.0,50.106893400000004,27.707766499999998
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДРУЖБІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ДРУЖБІВСЬКОЇ МІСЬКОЇ РАДИ ЯМПІЛЬСЬКОГО РАЙОНУ СУМСЬКОЇ ОБЛАСТІ",41777821,"2_КНП ""ДРУЖБІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ "" ДРУЖБІВСЬКОЇ МІСЬКОЇ РАДИ ЯМПІЛЬСЬКОГО РАЙОНУ СУМСЬКОЇ ОБЛАСТІ",5925610300.0,"СУМСЬКА область, ЯМПІЛЬСЬКИЙ район, місто ДРУЖБА, вулиця Михайлівська, 44",9.0,52.046184000000004,33.939096
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДРУЖБІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ДРУЖБІВСЬКОЇ МІСЬКОЇ РАДИ ЯМПІЛЬСЬКОГО РАЙОНУ СУМСЬКОЇ ОБЛАСТІ",41777821,"1_КНП ""ДРУЖБІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ "" ДРУЖБІВСЬКОЇ МІСЬКОЇ РАДИ ЯМПІЛЬСЬКОГО РАЙОНУ СУМСЬКОЇ ОБЛАСТІ",5925610300.0,"СУМСЬКА область, ЯМПІЛЬСЬКИЙ район, місто ДРУЖБА, вулиця Заводська, 6",588.0,52.04024520000001,33.9293828
Комунальне некомерційне підприємство'Вознесенський районний центр первинної медико-санітарної допомоги' Вознесенської районної ради,38341981,Амбулаторія моно-практики с.Яструбинове,4822085801.0,"МИКОЛАЇВСЬКА область, ВОЗНЕСЕНСЬКИЙ район, село ЯСТРУБИНОВЕ, площа Центральна, 4",77.0,47.5056018,31.3934037
Комунальне некомерційне підприємство'Вознесенський районний центр первинної медико-санітарної допомоги' Вознесенської районної ради,38341981,Амбулаторія групової практики с.Мартинівка,4822083807.0,"МИКОЛАЇВСЬКА область, ВОЗНЕСЕНСЬКИЙ район, село МАРТИНІВСЬКЕ, вулиця БОС, 2",132.0,47.4725705,31.276138399999997
Комунальне некомерційне підприємство'Вознесенський районний центр первинної медико-санітарної допомоги' Вознесенської районної ради,38341981,Амбулаторія групової практики с.Дорошівка,4822082601.0,"МИКОЛАЇВСЬКА область, ВОЗНЕСЕНСЬКИЙ район, село ДОРОШІВКА, вулиця Лісова, 2",156.0,47.4775137,31.460946500000002
Комунальне некомерційне підприємство'Вознесенський районний центр первинної медико-санітарної допомоги' Вознесенської районної ради,38341981,Амбулаторія моно-практики с.Таборівка,4822084201.0,"МИКОЛАЇВСЬКА область, ВОЗНЕСЕНСЬКИЙ район, село ТАБОРІВКА, вулиця Центральна, 110",106.0,47.5176822,31.750226300000005
Комунальне некомерційне підприємство'Вознесенський районний центр первинної медико-санітарної допомоги' Вознесенської районної ради,38341981,Амбулаторія моно-практики с.Бузьке,4822080801.0,"МИКОЛАЇВСЬКА область, ВОЗНЕСЕНСЬКИЙ район, село БУЗЬКЕ, вулиця Атомана Григор’єва , 329",86.0,47.6051733,31.20569
Комунальне некомерційне підприємство'Вознесенський районний центр первинної медико-санітарної допомоги' Вознесенської районної ради,38341981,Амбулаторія моно-практики с.Вознесенське,4822081201.0,"МИКОЛАЇВСЬКА область, ВОЗНЕСЕНСЬКИЙ район, селище ВОЗНЕСЕНСЬКЕ, вулиця Вознесенська, 35",115.0,47.6227544,31.526539899999996
Комунальне некомерційне підприємство'Вознесенський районний центр первинної медико-санітарної допомоги' Вознесенської районної ради,38341981,Амбулаторія моно-практики с.Прибужани,4822083801.0,"МИКОЛАЇВСЬКА область, ВОЗНЕСЕНСЬКИЙ район, село ПРИБУЖАНИ, вулиця Одеська, 2",95.0,47.5301776,31.327902500000004
Комунальне некомерційне підприємство'Вознесенський районний центр первинної медико-санітарної допомоги' Вознесенської районної ради,38341981,Амбулаторія моно-практики с.Щербані,4822085401.0,"МИКОЛАЇВСЬКА область, ВОЗНЕСЕНСЬКИЙ район, село ЩЕРБАНІ, вулиця Меліоративна, 14",54.0,47.5242776,31.752078899999997
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ГУМЕНЕЦЬКОЇ СІЛЬСЬКОЇ РАДИ КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",42579187,Амбулаторія загальної практики - сімейної медицини с. Сахкамінь,6822485403.0,"ХМЕЛЬНИЦЬКА область, селище САХКАМІНЬ, вулиця Залізнична, 1/2",71.0,48.85270870000001,26.598497499999997
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ГУМЕНЕЦЬКОЇ СІЛЬСЬКОЇ РАДИ КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",42579187,Амбулаторія загальної практики - сімейної медицини с. Голосків,6822481001.0,"ХМЕЛЬНИЦЬКА область, село ГОЛОСКІВ, вулиця Коцюбинського, 12Б",126.0,49.3869901,27.3498043
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ГУМЕНЕЦЬКОЇ СІЛЬСЬКОЇ РАДИ КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",42579187,Амбулаторія загальної практики - сімейної медицини с. Думанів,6822482501.0,"ХМЕЛЬНИЦЬКА область, село ДУМАНІВ, вулиця Тараса Шевченка, 9а",81.0,48.819136900000004,26.534955
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ГУМЕНЕЦЬКОЇ СІЛЬСЬКОЇ РАДИ КАМ'ЯНЕЦЬ-ПОДІЛЬСЬКОГО РАЙОНУ ХМЕЛЬНИЦЬКОЇ ОБЛАСТІ",42579187,Амбулаторія загальної практики - сімейної медицини с. Гуменці,6822481801.0,"ХМЕЛЬНИЦЬКА область, село ГУМЕНЦІ, вулиця Першотравнева, 69",323.0,48.759939200000005,26.6266731
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦАРИЧАНСЬКИЙ  ЦЕНТР ПЕРВИННОЇ МЕДИКО - САНІТАРНОЇ ДОПОМОГИ"" ЦАРИЧАНСЬКОЇ СЕЛИЩНОЇ РАДИ",37730625,Прядівська АЗПСМ,1225684401.0,"ДНІПРОПЕТРОВСЬКА область, ЦАРИЧАНСЬКИЙ район, село ПРЯДІВКА, вулиця Мечнікова, 4а",88.0,48.9160412,34.6880175
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦАРИЧАНСЬКИЙ  ЦЕНТР ПЕРВИННОЇ МЕДИКО - САНІТАРНОЇ ДОПОМОГИ"" ЦАРИЧАНСЬКОЇ СЕЛИЩНОЇ РАДИ",37730625,Рудківська АЗПСМ,1225684601.0,"ДНІПРОПЕТРОВСЬКА область, ЦАРИЧАНСЬКИЙ район, село РУДКА, вулиця Шевченка, 3",118.0,48.8922664,34.36363789999999
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦАРИЧАНСЬКИЙ  ЦЕНТР ПЕРВИННОЇ МЕДИКО - САНІТАРНОЇ ДОПОМОГИ"" ЦАРИЧАНСЬКОЇ СЕЛИЩНОЇ РАДИ",37730625,Молодіжнянська АЗПСМ,1225685005.0,"ДНІПРОПЕТРОВСЬКА область, ЦАРИЧАНСЬКИЙ район, селище МОЛОДІЖНЕ, вулиця Паркова, 3",47.0,48.9183905,34.4967438
